"ID_REF"	"GSM634846"	"GSM634847"	"GSM634848"	"GSM634849"	"GSM634850"	"GSM634851"	"GSM634852"	"GSM634853"	"GSM634854"	"GSM634855"	"GSM634856"	"GSM634857"
"ILMN_1661409"	-0.12814506	-0.043315284	0.076763512	0.011728579	0.005450888	-0.097319807	-0.045448958	0.130846359	0.060199344	-0.112649163	-0.11297252	0.018390349
"ILMN_1661415"												
"ILMN_1661416"	-0.090501818	0.070308469	0.176988314	0.177057154	0.081490677	0.06500771	0.144564953	0.169273168	0.169636576	0.087917472	0.118426883	0.091124119
"ILMN_1661417"	0.29384447	-0.047465887	0.144008576	-0.344891809	-0.388850689	-0.129198332	-0.264614111	-0.209991125	-0.078600945	-0.08787695	-0.362022237	-0.267064737
"ILMN_1661424"	-0.092703975	-0.0202828	0.075843146	-0.227594728	-0.476540658	-0.278943612	0.079466802	0.013729055	0.092436695	-0.334731494	-0.366036753	-0.382088214
"ILMN_1661427"	-0.45090188	-0.365004089	-0.403231757	-0.44692748	-0.279599297	-0.250944193	-0.441788875	-0.418039898	-0.175972605	-0.35542333	-0.363578801	-0.449232037
"ILMN_1661428"	0.462351405	0.096754329	0.043560925	-0.05715838	-0.212634691	0.075559863	-0.061391544	-0.132980579	-0.081023557	-0.379657258	-0.216225267	-0.373003535
"ILMN_1661432"	3.741283523	3.851003811	3.658314153	3.41065009	3.164836599	3.326947458	3.379639835	3.121492942	3.353576854	3.397808336	3.560654034	4.014329601
"ILMN_1661434"												
"ILMN_1661439"	2.443248273	2.53242439	2.555694433	2.56135155	2.740803072	2.538678243	2.775261857	2.857412498	2.583043386	2.654582395	2.625214558	2.503160376
"ILMN_1661440"	-0.263946479	-0.225509928	-0.088839572	-0.191880841	-0.193923438	-0.242157388	-0.244957225	-0.164373457	-0.236765479	-0.169351605	-0.259311798	-0.070514442
"ILMN_1661443"												
"ILMN_1661451"												
"ILMN_1661454"												
"ILMN_1661458"												
"ILMN_1661461"												
"ILMN_1661466"												
"ILMN_1661470"	-0.309177637	-0.290112552	-0.142733357	-0.35998711	-0.37128031	-0.242449885	-0.14958198	-0.195429413	-0.217128056	-0.344681571	-0.366407191	-0.373910721
"ILMN_1661476"												
"ILMN_1661484"	0.846597381	0.752137939	0.740573786	1.151588862	0.675917478	0.799952807	0.584079825	0.405926388	0.890739599	1.080418344	0.900685024	1.009768611
"ILMN_1661485"	1.015320808	0.796921423	1.018833358	0.324194507	1.154411577	0.880054458	0.831901121	1.216022576	1.018942436	0.859747728	0.764620797	0.720619033
"ILMN_1661488"												
"ILMN_1661490"	2.591213453	2.147212441	2.282013716	4.3173039	4.748814034	4.633248368	2.333411308	2.643065381	2.044949369	4.671610888	4.194218731	3.248109424
"ILMN_1661491"												
"ILMN_1661492"	-0.267337185	-0.354631581	-0.254872561	-0.025684363	-0.073175233	-0.190037381	-0.125232277	-0.15917734	-0.158619188	-0.124618093	-0.219662597	-0.257410789
"ILMN_1661495"												
"ILMN_1661500"	0.808834727	0.671290192	1.018131927	0.163349051	0.145840008	0.118338236	0.753850407	0.691203501	0.849605863	0.227032649	0.413450305	0.277225344
"ILMN_1661507"												
"ILMN_1661509"												
"ILMN_1661514"												
"ILMN_1661516"												
"ILMN_1661519"	-0.156637472	-0.104437497	-0.088833879	-0.248538493	-0.356065567	-0.201098383	-0.217318749	-0.280290538	-0.212934891	-0.21705922	-0.225935761	-0.389885198
"ILMN_1661523"												
"ILMN_1661536"												
"ILMN_1661537"	1.263770189	1.189052916	1.344853312	0.385970117	0.014654345	0.407647545	1.246079007	1.028292831	1.180470934	0.658540721	0.69160356	0.934803431
"ILMN_1661544"												
"ILMN_1661554"	1.55906926	1.36608161	1.729380265	0.562369165	0.764957119	0.588191096	1.68761543	1.726393622	1.479530806	0.478243111	0.81863954	1.21253897
"ILMN_1661559"												
"ILMN_1661566"												
"ILMN_1661572"												
"ILMN_1661577"	1.473309146	1.099472295	0.981474989	0.920895624	0.711296231	1.045177795	1.044221288	0.874941239	1.142466365	1.086323001	1.019946141	1.352614157
"ILMN_1661580"												
"ILMN_1661588"	-0.32426776	-0.324827421	-0.254526743	-0.024087562	-0.235612123	-0.037185469	-0.218258782	-0.21178416	-0.354500414	-0.09897026	-0.128824929	-0.074881253
"ILMN_1661589"												
"ILMN_1661593"	0.042704586	0.32722398	0.604448014	-0.407118878	-0.503039214	-0.422714007	0.436566672	0.686184743	0.835707236	-0.377032105	-0.429913575	-0.28775361
"ILMN_1661594"	1.529681385	1.445475362	1.423145008	0.424081056	0.523884258	0.620991274	1.423198843	0.983778603	1.5825076	0.932183797	0.747461688	0.971366078
"ILMN_1661595"	-0.368423147	-0.290578665	-0.137802199	-0.405827369	-0.470957387	-0.465593178	-0.299880004	-0.455521543	-0.214726143	-0.043053014	-0.261602671	-0.372310076
"ILMN_1661596"	1.58613195	0.993664432	1.012882782	0.416951112	0.109405377	0.416747057	0.637227575	0.33578538	0.926200496	0.844138198	0.55337261	0.733000097
"ILMN_1661598"												
"ILMN_1661599"	4.717099843	4.801651528	4.668412642	4.691066848	4.253848813	4.875105876	4.952354308	5.228860562	4.602619209	4.696738194	4.756819062	4.822362578
"ILMN_1661608"												
"ILMN_1661610"												
"ILMN_1661611"												
"ILMN_1661616"												
"ILMN_1661618"												
"ILMN_1661622"	2.54878444	2.519622752	2.572988892	1.808342543	1.766520175	1.970164352	2.564937291	2.11459023	2.488071274	2.375618552	2.217961745	2.070231858
"ILMN_1661624"	-0.306312284	-0.185828779	-0.340094713	-0.062973173	-0.129190973	0.057926011	-0.152820235	-0.167712041	-0.201214464	-0.085309928	-0.225764983	0.016330441
"ILMN_1661627"	0.280545951	0.415950156	0.397559853	-0.187222471	0.000140007	-0.095570496	0.484177187	0.456860593	0.736667797	0.205909558	0.128292609	0.219625645
"ILMN_1661628"												
"ILMN_1661631"												
"ILMN_1661633"												
"ILMN_1661636"	0.3970933	0.702849689	0.603047075	-0.219212576	-0.377584374	-0.124172866	0.184578693	0.531857748	0.468978322	-0.115564765	-0.071450184	-0.036668626
"ILMN_1661637"												
"ILMN_1661643"												
"ILMN_1661645"												
"ILMN_1661646"	-0.505009793	-0.440390735	-0.482266402	-0.164931104	0.147606556	-0.200144993	-0.431680216	-0.482305796	-0.357708286	-0.09207273	0.155901926	0.131407181
"ILMN_1661647"												
"ILMN_1661648"												
"ILMN_1661650"	2.207718705	2.741409613	2.620198127	0.946210158	1.022388958	0.594721362	1.764071298	2.000670111	1.93893359	1.017625662	1.26501656	1.350663972
"ILMN_1661653"	-0.328853984	-0.327827586	-0.198912281	-0.268311524	-0.172446205	-0.215245718	-0.279758795	-0.2402325	-0.150351496	-0.346692717	-0.190638058	-0.364554287
"ILMN_1661657"												
"ILMN_1661664"	1.146817453	1.314343877	1.490214588	0.047468151	-0.058927725	0.045895553	0.948417233	1.347359897	1.599477518	-0.102091389	0.060740483	0.138614178
"ILMN_1661667"	-0.285652973	-0.241514068	-0.237119401	0.019514603	0.008306383	-0.077099623	-0.151722429	-0.113999661	-0.288453211	-0.112869347	-0.018167947	-0.235878072
"ILMN_1661673"	-0.030874224	0.083922914	0.130223994	-0.269896738	-0.446442888	-0.303264092	-0.0502906	-0.088754352	0.055271479	-0.291372549	-0.232797369	-0.361480767
"ILMN_1661674"												
"ILMN_1661676"												
"ILMN_1661678"												
"ILMN_1661683"												
"ILMN_1661687"	-0.064898674	-0.274057092	-0.268716363	-0.244288447	-0.271558799	-0.188793355	-0.439912577	-0.418509917	-0.283066929	-0.276191739	-0.476289251	-0.191654692
"ILMN_1661695"	-0.441755066	-0.463479409	-0.496479332	0.409339091	0.436193589	0.676329557	-0.599496594	-0.556283853	-0.559844943	0.982074597	0.963994526	0.702645897
"ILMN_1661699"												
"ILMN_1661703"												
"ILMN_1661708"												
"ILMN_1661714"												
"ILMN_1661715"												
"ILMN_1661717"	2.687896546	3.139397386	3.344531398	1.251116957	1.10708925	0.79301505	3.157898146	3.242430861	3.470712626	1.135959351	1.432429732	2.240498108
"ILMN_1661731"												
"ILMN_1661733"												
"ILMN_1661735"												
"ILMN_1661743"												
"ILMN_1661750"												
"ILMN_1661755"	0.518490591	0.291903955	0.470005193	-0.432165827	-0.187278968	-0.217242931	0.231386795	0.004615483	0.360060099	-0.149303942	-0.240354211	-0.241386469
"ILMN_1661770"	-0.35340354	-0.181354534	0.101004996	-0.402094203	-0.578895128	-0.587860399	-0.142113505	-0.185036805	-0.02921408	-0.474562767	-0.492816497	-0.362604116
"ILMN_1661776"	0.693416627	0.520517055	0.706602419	0.515836811	0.562888559	0.586852107	0.300401343	0.331616122	0.48094308	0.604891442	0.743666983	0.396499163
"ILMN_1661777"	-0.261205543	-0.296921301	-0.253086951	0.029515029	0.011998192	-0.075767956	-0.291264774	-0.304401131	-0.333424466	-0.077998708	-0.284691075	-0.025499737
"ILMN_1661778"												
"ILMN_1661781"												
"ILMN_1661783"												
"ILMN_1661788"												
"ILMN_1661799"	2.307631508	2.228039161	2.086184687	2.149566268	2.195277892	2.415715554	2.1429106	1.894889968	2.342788224	2.955387805	2.598332462	2.168131653
"ILMN_1661800"												
"ILMN_1661802"												
"ILMN_1661804"												
"ILMN_1661806"												
"ILMN_1661809"												
"ILMN_1661825"												
"ILMN_1661833"	0.404575131	0.421628774	0.458625405	-0.274911367	-0.153081372	-0.227074931	0.48708048	0.498361369	0.640746393	-0.223642026	-0.078309887	0.325715477
"ILMN_1661839"												
"ILMN_1661843"												
"ILMN_1661852"												
"ILMN_1661853"												
"ILMN_1661860"	-0.285176025	-0.201121777	-0.189965408	-0.413603134	-0.188256808	-0.303446959	-0.248503384	-0.016411732	-0.177364267	-0.358067868	-0.273991925	-0.429934633
"ILMN_1661861"	-0.489756799	-0.443557263	-0.505406721	-0.230187204	-0.300827431	-0.250000242	-0.571529437	-0.474267321	-0.532749637	-0.352804408	-0.30825087	-0.031789366
"ILMN_1661862"												
"ILMN_1661864"												
"ILMN_1661875"												
"ILMN_1661886"	3.017432181	2.989935262	3.140618609	2.504159531	2.939568354	2.481253987	3.068776466	3.112801964	3.155763635	2.720996162	2.857781041	2.648548866
"ILMN_1661888"	-0.217098442	-0.235292768	-0.077897338	-0.325755186	-0.423169489	-0.484161793	-0.127525933	0.101478596	0.138505643	-0.351359478	-0.373790746	-0.275260589
"ILMN_1661895"												
"ILMN_1661897"												
"ILMN_1661903"												
"ILMN_1661904"												
"ILMN_1661917"	4.679833134	4.560349726	4.695984496	6.015217995	6.711383974	6.094734282	4.952375215	4.856635824	4.475158876	5.911114472	5.700034453	4.934675468
"ILMN_1661939"												
"ILMN_1661940"												
"ILMN_1661945"	4.014228936	3.972870408	3.922482151	5.172639911	5.377773889	5.303267356	3.937047499	3.788850503	3.714798112	5.331256387	5.103470964	4.429256573
"ILMN_1661954"												
"ILMN_1661957"												
"ILMN_1661966"												
"ILMN_1661968"												
"ILMN_1661971"												
"ILMN_1661985"	-0.207504957	-0.160590497	-0.21685466	0.206611054	-0.143571805	0.029846466	-0.058254599	-0.185381655	-0.153607719	-0.184848295	0.033807677	0.036690703
"ILMN_1661994"												
"ILMN_1661997"												
"ILMN_1661998"	-0.355565994	-0.313318514	-0.128522685	-0.448274393	-0.531566128	-0.58936626	-0.38799368	-0.273574621	-0.196986108	-0.413492988	-0.383139046	-0.650217326
"ILMN_1662008"												
"ILMN_1662010"												
"ILMN_1662016"	0.318258429	0.27492347	0.140398492	0.506230368	0.444902655	0.530089709	0.195276884	0.003027565	0.078960014	0.380541099	0.313047665	0.36452286
"ILMN_1662019"												
"ILMN_1662020"												
"ILMN_1662021"												
"ILMN_1662023"												
"ILMN_1662026"	3.433821872	3.287585825	3.134604745	4.074918693	4.152953209	4.402666682	3.254866472	3.527208028	2.986841073	4.376705555	4.161448533	3.571521179
"ILMN_1662038"	2.90677293	2.6149737	2.408283125	2.40470543	2.110572016	2.563028899	2.170125906	1.939645727	2.257296868	2.637885221	2.406086072	2.35396014
"ILMN_1662049"	0.285482431	0.831290647	1.352775527	-0.437028813	-0.248222955	-0.485784173	0.697270386	0.982588272	1.467061881	-0.420776404	-0.564470143	-0.312947761
"ILMN_1662052"												
"ILMN_1662061"												
"ILMN_1662065"	1.059501018	1.267005843	1.28333644	1.149599828	0.943105214	1.302651419	1.340351937	1.16876669	1.298194226	1.320988311	1.136777159	1.064682926
"ILMN_1662070"												
"ILMN_1662081"												
"ILMN_1662086"	-0.031580906	-0.09136895	-0.144702363	-0.195643331	-0.287788111	-0.235833261	-0.115730229	-0.384495274	-0.157630548	-0.265179828	-0.295890332	-0.287463877
"ILMN_1662091"												
"ILMN_1662097"	-0.143416123	-0.135628542	-0.035075374	-0.45607076	-0.223747696	-0.27792328	-0.038033274	0.178888919	-0.001638536	-0.282695677	-0.336694787	-0.286975585
"ILMN_1662098"												
"ILMN_1662103"												
"ILMN_1662117"												
"ILMN_1662123"												
"ILMN_1662126"												
"ILMN_1662128"	-0.239863093	-0.115102829	0.218547063	-0.211532999	-0.294049978	-0.213789158	-0.01696473	0.084630621	0.293823624	-0.185984448	-0.133841399	-0.265148653
"ILMN_1662129"	0.930818929	1.038267219	1.06299524	0.148641994	0.025238561	0.06822112	0.564645363	0.489929684	0.844072759	0.078299809	0.17560195	0.162917839
"ILMN_1662130"	3.669617642	3.493817646	3.485670153	4.395336355	4.007898864	4.285307863	3.98928548	4.092275979	3.697482166	4.038261178	4.178455553	4.390334097
"ILMN_1662140"												
"ILMN_1662141"												
"ILMN_1662143"												
"ILMN_1662144"												
"ILMN_1662147"	-0.175404965	-0.21252087	-0.17049238	-0.438429533	-0.406958379	-0.575165012	-0.08783823	-0.231920707	-0.138803126	-0.264110169	-0.472010405	-0.265080331
"ILMN_1662151"												
"ILMN_1662154"												
"ILMN_1662155"												
"ILMN_1662158"	0.599365237	0.39476143	0.557612828	0.313293607	0.431120353	0.24263984	0.317984799	0.230858341	0.524672359	0.578995416	0.329161995	0.135749175
"ILMN_1662161"	1.535654721	1.487826765	1.333963804	1.605546279	1.570561447	1.43922521	1.641514737	1.325682638	1.439334182	1.425612618	1.517399124	1.765788824
"ILMN_1662164"												
"ILMN_1662165"												
"ILMN_1662166"	-0.350936026	-0.318521167	-0.379849798	0.092428713	0.060922614	-0.129540972	-0.388038692	-0.369181543	-0.450677551	-0.160609193	-0.034652229	0.070439851
"ILMN_1662168"												
"ILMN_1662174"	0.905183555	0.943720141	0.820249439	0.864275808	1.144489552	0.924533011	1.135010246	1.013281708	0.953192896	0.963505531	1.180940866	1.07341216
"ILMN_1662184"	0.270201473	0.380374285	0.32604726	-0.002018277	-0.063609718	-0.021905488	-0.059885443	0.042814468	0.193130572	-0.205308762	-0.006293456	-0.018093333
"ILMN_1662187"												
"ILMN_1662188"												
"ILMN_1662189"												
"ILMN_1662192"	0.81571606	0.618100919	0.62922534	0.511025256	0.509398049	0.674048087	0.636712178	0.417634242	0.601203216	0.727328027	0.656048084	0.980642772
"ILMN_1662198"	3.142913082	2.890602048	2.937682112	4.415280906	4.269543993	4.403023853	3.399103297	3.31236507	3.319848895	4.432813453	4.223805648	4.142421745
"ILMN_1662214"												
"ILMN_1662224"												
"ILMN_1662232"	3.355170932	3.168876686	3.07425994	3.606388192	3.429678281	3.608064713	3.420198977	3.517753346	3.454662039	3.819759489	3.676779151	3.38147384
"ILMN_1662239"												
"ILMN_1662243"	0.395223975	0.564933779	0.620419835	-0.275787768	-0.173243476	-0.070948801	0.560937296	0.552668189	0.756743043	-0.189659301	0.060608144	0.148198582
"ILMN_1662256"												
"ILMN_1662263"	0.655714744	0.714465386	0.666096497	0.177593003	0.385744663	0.147037842	0.251719893	0.193681101	0.552395376	0.189791747	0.241350987	0.182813573
"ILMN_1662271"												
"ILMN_1662280"												
"ILMN_1662294"	-0.394613336	-0.37780777	-0.394820135	-0.508075924	-0.377398614	-0.449469301	-0.263001061	-0.283476005	-0.171139828	-0.330560352	-0.308791337	-0.627881959
"ILMN_1662302"												
"ILMN_1662306"	0.359750988	0.607967287	0.788814193	-0.096101838	0.067570682	-0.160025013	0.265878736	0.556427949	0.510271608	-0.14203311	0.037785038	-0.224493286
"ILMN_1662312"	-0.153731477	-0.094499882	-0.074822477	0.11312334	0.061024127	0.076674607	-0.081435618	0.006999495	-0.03787635	-0.011054487	0.013269773	0.096050982
"ILMN_1662316"	1.295621266	1.513416466	1.670798504	0.868370498	1.018096621	0.908217854	1.136018386	1.081407219	1.345769639	0.795939715	0.94466937	0.698754789
"ILMN_1662318"	2.009960566	1.96261821	1.863117787	1.96203778	2.533821801	2.086264467	1.787274397	2.053410649	1.817652283	2.582051483	2.566341901	2.056823108
"ILMN_1662322"												
"ILMN_1662325"												
"ILMN_1662328"	1.207868274	0.882224054	0.79361178	1.159177011	0.514190863	1.051691334	0.632973173	0.459354133	0.758276333	1.302797937	1.192400576	0.839758256
"ILMN_1662331"	2.283144956	2.271717769	2.203781944	2.78555211	2.337462744	2.438515985	2.38963924	2.171825711	2.308248355	2.254301875	2.396429582	2.601161763
"ILMN_1662334"	3.04985719	3.225544767	3.210510706	3.105824828	3.136576982	3.159794528	3.295206771	3.0536398	3.27064424	3.391375328	3.254422378	3.079337197
"ILMN_1662340"	1.104319292	1.023998969	0.9110954	2.573277288	2.035592768	2.552260955	1.17765485	0.858783575	1.176742487	2.423945684	2.217055279	2.650616832
"ILMN_1662341"												
"ILMN_1662351"												
"ILMN_1662353"												
"ILMN_1662358"	4.807984892	4.42154996	4.267790158	6.542642064	6.384309985	6.612146439	4.62124522	5.048904979	4.311837973	6.356343084	6.349407882	5.797691087
"ILMN_1662359"	1.168536405	0.964490621	1.124396738	2.043909301	1.876717061	2.288096081	1.516230642	1.122814497	1.49006303	2.403290944	1.745360546	1.400585527
"ILMN_1662362"												
"ILMN_1662364"	4.540124655	4.320117675	4.273801578	5.090777017	5.132129959	5.112843933	4.365191689	4.560230298	4.142773619	5.095033402	4.801004585	4.547063499
"ILMN_1662370"												
"ILMN_1662371"												
"ILMN_1662378"	-0.078773703	-0.171553509	-0.281120761	-0.149072708	-0.137468082	-0.136698233	-0.151749079	-0.194016637	-0.225318265	-0.157815993	-0.121466147	-0.026921753
"ILMN_1662383"	1.565784456	1.147224004	0.91900395	2.023593423	2.330982064	2.723249369	1.070286491	1.117317069	1.116299817	1.991659416	2.08463885	1.171165764
"ILMN_1662384"												
"ILMN_1662390"												
"ILMN_1662391"												
"ILMN_1662397"												
"ILMN_1662401"												
"ILMN_1662409"												
"ILMN_1662413"												
"ILMN_1662417"	2.053134735	2.244258461	2.243086532	1.700430093	1.939294176	1.796792652	2.339277232	2.590879659	2.240455483	2.105176055	2.140224645	2.051094622
"ILMN_1662418"												
"ILMN_1662419"												
"ILMN_1662426"	1.836121499	2.123643505	2.472011534	0.786692709	1.393638372	0.723485189	2.133628257	2.006654087	2.409987577	0.725901221	0.979073028	1.212114576
"ILMN_1662427"	0.847618314	1.351234079	1.542903708	-0.091293056	0.120754622	-0.079953937	1.273572874	0.871347464	1.512698856	-0.247833179	-0.115621905	0.557102139
